split,segment_id,dataset_family,boundary_pair,title,text,gold_role,contrast_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevant,difficulty,notes
expanded_train_v2,EXPAND_S0474,entity_focus,ENTITY_COVERAGE,expanded_entity_0474.md,A route-aware system loses answer support when controls is separated from model release governance.,CLAIM,ENTITY_NEAR_MISS,controls; model release governance; benchmark,ACTIVE,asserts,YES,MEDIUM,Entity coverage row for controls with controlled near miss.
expanded_train_v2,EXPAND_S0475,entity_focus,ENTITY_COVERAGE,expanded_entity_0475.md,The phrase risk management marks the identity of the route feature connected to privacy.,DEFINE,ENTITY_NEAR_MISS,risk management; privacy; evaluation,DESCRIPTIVE,defines,YES,HARD,Entity coverage row for risk management with controlled near miss.
expanded_train_v2,EXPAND_S0476,entity_focus,ENTITY_COVERAGE,expanded_entity_0476.md,"The reviewer logs source context, checks consent boundary, and stores the route decision before publishing the answer. The nearby phrase mentions human review only as a contrast, not the main label.",METHOD,ENTITY_NEAR_MISS,source context; consent boundary; human review,ACTIVE,recommends,YES,MEDIUM,Entity coverage row for source context with controlled near miss.
expanded_train_v2,EXPAND_S0477,entity_focus,ENTITY_COVERAGE,expanded_entity_0477.md,The mismatch review shows mismatch review improved after adding labels while permission boundary remained unstable.,RESULT,ENTITY_NEAR_MISS,mismatch review; permission boundary; RouteMap,DESCRIPTIVE,reports_usefulness,YES,EASY,Entity coverage row for mismatch review with controlled near miss.
expanded_train_v2,EXPAND_S0478,entity_focus,ENTITY_COVERAGE,expanded_entity_0478.md,"Without gold labels, the extractor may overstate retrieval trace and hide a residual route gap.",LIMITATION,ENTITY_NEAR_MISS,gold labels; retrieval trace; tool-use security,LIMITED,limits,YES,HARD,Entity coverage row for gold labels with controlled near miss.
expanded_train_v2,EXPAND_S0479,entity_focus,ENTITY_COVERAGE,expanded_entity_0479.md,The next benchmark should compare RouteMap segment with route provenance on unseen route-retrieval documents.,NEXT_STEP,ENTITY_NEAR_MISS,RouteMap segment; route provenance; incident response,ACTIVE,proposes_next_test,YES,MEDIUM,Entity coverage row for RouteMap segment with controlled near miss.
expanded_train_v2,EXPAND_S0480,entity_focus,ENTITY_COVERAGE,expanded_entity_0480.md,A tenant report shows secure AI development in the retrieved path while RouteMap appears only in the notes.,EXAMPLE,ENTITY_NEAR_MISS,secure AI development; RouteMap; agent memory,DESCRIPTIVE,gives_example,YES,HARD,Entity coverage row for secure AI development with controlled near miss.
expanded_train_v2,EXPAND_S0489,entity_focus,ENTITY_COVERAGE,expanded_entity_0489.md,The project note records why RouteMap and audit trail appear together in the benchmark context.,BACKGROUND,ENTITY_NEAR_MISS,RouteMap; audit trail,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for RouteMap with controlled near miss.
expanded_train_v2,EXPAND_S0490,entity_focus,ENTITY_COVERAGE,expanded_entity_0490.md,route extraction should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,ENTITY_NEAR_MISS,route extraction; answer support; secure AI development,ACTIVE,asserts,YES,HARD,Entity coverage row for route extraction with controlled near miss.
expanded_train_v2,EXPAND_S0491,entity_focus,ENTITY_COVERAGE,expanded_entity_0491.md,"benchmark names the boundary where policy context becomes part of the route record. The nearby phrase mentions llm application security only as a contrast, not the main label.",DEFINE,ENTITY_NEAR_MISS,benchmark; policy context; LLM application security,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for benchmark with controlled near miss.
expanded_train_v2,EXPAND_S0492,entity_focus,ENTITY_COVERAGE,expanded_entity_0492.md,The workflow compares evaluation against controls and records the selected evidence in the audit trail.,METHOD,ENTITY_NEAR_MISS,evaluation; controls; AI safety evaluation,ACTIVE,recommends,YES,EASY,Entity coverage row for evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0493,entity_focus,ENTITY_COVERAGE,expanded_entity_0493.md,The benchmark output reports that human review was selected more consistently than risk management.,RESULT,ENTITY_NEAR_MISS,human review; risk management; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for human review with controlled near miss.
expanded_train_v2,EXPAND_S0494,entity_focus,ENTITY_COVERAGE,expanded_entity_0494.md,evidence selection alone is insufficient when source context is absent from the retrieved passage.,LIMITATION,ENTITY_NEAR_MISS,evidence selection; source context; privacy,LIMITED,limits,YES,MEDIUM,Entity coverage row for evidence selection with controlled near miss.
expanded_train_v2,EXPAND_S0495,entity_focus,ENTITY_COVERAGE,expanded_entity_0495.md,A follow-up evaluation should add harder examples where tool-use security nearly overlaps with mismatch review.,NEXT_STEP,ENTITY_NEAR_MISS,tool-use security; mismatch review; consent boundary,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for tool-use security with controlled near miss.
expanded_train_v2,EXPAND_S0496,entity_focus,ENTITY_COVERAGE,expanded_entity_0496.md,"During an incident drill, the audit trail links incident response to one passage and gold labels to another. The nearby phrase mentions permission boundary only as a contrast, not the main label.",EXAMPLE,ENTITY_NEAR_MISS,incident response; gold labels; permission boundary,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for incident response with controlled near miss.
expanded_train_v2,EXPAND_S0497,entity_focus,ENTITY_COVERAGE,expanded_entity_0497.md,A source packet frames agent memory alongside RouteMap segment so reviewers can place the passage before judging its route label.,BACKGROUND,ENTITY_NEAR_MISS,agent memory; RouteMap segment; RouteMap,DESCRIPTIVE,sets_context,MAYBE,EASY,Entity coverage row for agent memory with controlled near miss.
expanded_train_v2,EXPAND_S0498,entity_focus,ENTITY_COVERAGE,expanded_entity_0498.md,A route-aware system loses answer support when audit trail is separated from secure AI development.,CLAIM,ENTITY_NEAR_MISS,audit trail; secure AI development; route provenance,ACTIVE,asserts,YES,HARD,Entity coverage row for audit trail with controlled near miss.
expanded_train_v2,EXPAND_S0499,entity_focus,ENTITY_COVERAGE,expanded_entity_0499.md,The phrase answer support marks the identity of the route feature connected to LLM application security.,DEFINE,ENTITY_NEAR_MISS,answer support; LLM application security; RouteMap,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for answer support with controlled near miss.
expanded_train_v2,EXPAND_S0500,entity_focus,ENTITY_COVERAGE,expanded_entity_0500.md,"The reviewer logs policy context, checks AI safety evaluation, and stores the route decision before publishing the answer.",METHOD,ENTITY_NEAR_MISS,policy context; AI safety evaluation; route extraction,ACTIVE,recommends,YES,HARD,Entity coverage row for policy context with controlled near miss.
expanded_train_v2,EXPAND_S0501,entity_focus,ENTITY_COVERAGE,expanded_entity_0501.md,"The mismatch review shows controls improved after adding labels while model release governance remained unstable. The nearby phrase mentions benchmark only as a contrast, not the main label.",RESULT,ENTITY_NEAR_MISS,controls; model release governance; RouteMap,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Entity coverage row for controls with controlled near miss.
expanded_train_v2,EXPAND_S0502,entity_focus,ENTITY_COVERAGE,expanded_entity_0502.md,"Without risk management, the extractor may overstate privacy and hide a residual route gap.",LIMITATION,ENTITY_NEAR_MISS,risk management; privacy; evaluation,LIMITED,limits,YES,EASY,Entity coverage row for risk management with controlled near miss.
expanded_train_v2,EXPAND_S0503,entity_focus,ENTITY_COVERAGE,expanded_entity_0503.md,The next benchmark should compare source context with consent boundary on unseen route-retrieval documents.,NEXT_STEP,ENTITY_NEAR_MISS,source context; consent boundary; human review,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for source context with controlled near miss.
expanded_train_v2,EXPAND_S0504,entity_focus,ENTITY_COVERAGE,expanded_entity_0504.md,A tenant report shows mismatch review in the retrieved path while permission boundary appears only in the notes.,EXAMPLE,ENTITY_NEAR_MISS,mismatch review; permission boundary; evidence selection,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for mismatch review with controlled near miss.
expanded_train_v2,EXPAND_S0505,entity_focus,ENTITY_COVERAGE,expanded_entity_0505.md,A policy context page introduces gold labels vocabulary before any substantive extraction claim is made.,BACKGROUND,ENTITY_NEAR_MISS,gold labels; retrieval trace; RouteMap,DESCRIPTIVE,sets_context,MAYBE,HARD,Entity coverage row for gold labels with controlled near miss.
expanded_train_v2,EXPAND_S0506,entity_focus,ENTITY_COVERAGE,expanded_entity_0506.md,"RouteMap segment improves RouteMap reliability only when route provenance remains visible to downstream reviewers. The nearby phrase mentions incident response only as a contrast, not the main label.",CLAIM,ENTITY_NEAR_MISS,RouteMap segment; route provenance; incident response,ACTIVE,asserts,YES,MEDIUM,Entity coverage row for RouteMap segment with controlled near miss.
expanded_train_v2,EXPAND_S0507,entity_focus,ENTITY_COVERAGE,expanded_entity_0507.md,"In this benchmark, secure AI development denotes the label used for passages that carry RouteMap.",DEFINE,ENTITY_NEAR_MISS,secure AI development; RouteMap; agent memory,DESCRIPTIVE,defines,YES,EASY,Entity coverage row for secure AI development with controlled near miss.
expanded_train_v2,EXPAND_S0508,entity_focus,ENTITY_COVERAGE,expanded_entity_0508.md,"RouteMap processing links LLM application security to route extraction, validates the label, and preserves the reviewer note.",METHOD,ENTITY_NEAR_MISS,LLM application security; route extraction; audit trail,ACTIVE,recommends,YES,HARD,Entity coverage row for LLM application security with controlled near miss.
expanded_train_v2,EXPAND_S0509,entity_focus,ENTITY_COVERAGE,expanded_entity_0509.md,The evaluation run recovered AI safety evaluation but missed benchmark in several hard boundary rows.,RESULT,ENTITY_NEAR_MISS,AI safety evaluation; benchmark; RouteMap,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Entity coverage row for AI safety evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0510,entity_focus,ENTITY_COVERAGE,expanded_entity_0510.md,The route remains ambiguous unless model release governance and evaluation are both visible to human review.,LIMITATION,ENTITY_NEAR_MISS,model release governance; evaluation; policy context,LIMITED,limits,YES,HARD,Entity coverage row for model release governance with controlled near miss.
expanded_train_v2,EXPAND_S0511,entity_focus,ENTITY_COVERAGE,expanded_entity_0511.md,"Future corpora should include paired rows that separate privacy from human review. The nearby phrase mentions controls only as a contrast, not the main label.",NEXT_STEP,ENTITY_NEAR_MISS,privacy; human review; controls,ACTIVE,proposes_next_test,YES,MEDIUM,Entity coverage row for privacy with controlled near miss.
expanded_train_v2,EXPAND_S0512,entity_focus,ENTITY_COVERAGE,expanded_entity_0512.md,"In one release review, a reviewer accepted consent boundary but sent evidence selection back for a second check.",EXAMPLE,ENTITY_NEAR_MISS,consent boundary; evidence selection; risk management,DESCRIPTIVE,gives_example,YES,EASY,Entity coverage row for consent boundary with controlled near miss.
expanded_train_v2,EXPAND_S0521,entity_focus,ENTITY_COVERAGE,expanded_entity_0521.md,"A source packet frames evidence selection alongside source context so reviewers can place the passage before judging its route label. The nearby phrase mentions privacy only as a contrast, not the main label.",BACKGROUND,ENTITY_NEAR_MISS,evidence selection; source context; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for evidence selection with controlled near miss.
expanded_train_v2,EXPAND_S0522,entity_focus,ENTITY_COVERAGE,expanded_entity_0522.md,A route-aware system loses answer support when tool-use security is separated from mismatch review.,CLAIM,ENTITY_NEAR_MISS,tool-use security; mismatch review; consent boundary,ACTIVE,asserts,YES,EASY,Entity coverage row for tool-use security with controlled near miss.
expanded_train_v2,EXPAND_S0523,entity_focus,ENTITY_COVERAGE,expanded_entity_0523.md,The phrase incident response marks the identity of the route feature connected to gold labels.,DEFINE,ENTITY_NEAR_MISS,incident response; gold labels; permission boundary,DESCRIPTIVE,defines,YES,HARD,Entity coverage row for incident response with controlled near miss.
expanded_train_v2,EXPAND_S0524,entity_focus,ENTITY_COVERAGE,expanded_entity_0524.md,"The reviewer logs agent memory, checks RouteMap segment, and stores the route decision before publishing the answer.",METHOD,ENTITY_NEAR_MISS,agent memory; RouteMap segment; retrieval trace,ACTIVE,recommends,YES,MEDIUM,Entity coverage row for agent memory with controlled near miss.
expanded_train_v2,EXPAND_S0525,entity_focus,ENTITY_COVERAGE,expanded_entity_0525.md,The mismatch review shows audit trail improved after adding labels while secure AI development remained unstable.,RESULT,ENTITY_NEAR_MISS,audit trail; secure AI development; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for audit trail with controlled near miss.
expanded_train_v2,EXPAND_S0526,entity_focus,ENTITY_COVERAGE,expanded_entity_0526.md,"Without answer support, the extractor may overstate LLM application security and hide a residual route gap. The nearby phrase mentions routemap only as a contrast, not the main label.",LIMITATION,ENTITY_NEAR_MISS,answer support; LLM application security; RouteMap,LIMITED,limits,YES,MEDIUM,Entity coverage row for answer support with controlled near miss.
expanded_train_v2,EXPAND_S0527,entity_focus,ENTITY_COVERAGE,expanded_entity_0527.md,The next benchmark should compare policy context with AI safety evaluation on unseen route-retrieval documents.,NEXT_STEP,ENTITY_NEAR_MISS,policy context; AI safety evaluation; route extraction,ACTIVE,proposes_next_test,YES,EASY,Entity coverage row for policy context with controlled near miss.
expanded_train_v2,EXPAND_S0528,entity_focus,ENTITY_COVERAGE,expanded_entity_0528.md,A tenant report shows controls in the retrieved path while model release governance appears only in the notes.,EXAMPLE,ENTITY_NEAR_MISS,controls; model release governance; benchmark,DESCRIPTIVE,gives_example,YES,HARD,Entity coverage row for controls with controlled near miss.
expanded_train_v2,EXPAND_S0529,entity_focus,ENTITY_COVERAGE,expanded_entity_0529.md,A policy context page introduces risk management vocabulary before any substantive extraction claim is made.,BACKGROUND,ENTITY_NEAR_MISS,risk management; privacy; RouteMap,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Entity coverage row for risk management with controlled near miss.
expanded_train_v2,EXPAND_S0530,entity_focus,ENTITY_COVERAGE,expanded_entity_0530.md,source context improves RouteMap reliability only when consent boundary remains visible to downstream reviewers.,CLAIM,ENTITY_NEAR_MISS,source context; consent boundary; human review,ACTIVE,asserts,YES,HARD,Entity coverage row for source context with controlled near miss.
expanded_train_v2,EXPAND_S0531,entity_focus,ENTITY_COVERAGE,expanded_entity_0531.md,"In this benchmark, mismatch review denotes the label used for passages that carry permission boundary. The nearby phrase mentions evidence selection only as a contrast, not the main label.",DEFINE,ENTITY_NEAR_MISS,mismatch review; permission boundary; evidence selection,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for mismatch review with controlled near miss.
expanded_train_v2,EXPAND_S0532,entity_focus,ENTITY_COVERAGE,expanded_entity_0532.md,"RouteMap processing links gold labels to retrieval trace, validates the label, and preserves the reviewer note.",METHOD,ENTITY_NEAR_MISS,gold labels; retrieval trace; tool-use security,ACTIVE,recommends,YES,EASY,Entity coverage row for gold labels with controlled near miss.
expanded_train_v2,EXPAND_S0533,entity_focus,ENTITY_COVERAGE,expanded_entity_0533.md,The evaluation run recovered RouteMap segment but missed route provenance in several hard boundary rows.,RESULT,ENTITY_NEAR_MISS,RouteMap segment; route provenance; RouteMap,DESCRIPTIVE,reports_usefulness,YES,HARD,Entity coverage row for RouteMap segment with controlled near miss.
expanded_train_v2,EXPAND_S0534,entity_focus,ENTITY_COVERAGE,expanded_entity_0534.md,The route remains ambiguous unless secure AI development and RouteMap are both visible to human review.,LIMITATION,ENTITY_NEAR_MISS,secure AI development; RouteMap; agent memory,LIMITED,limits,YES,MEDIUM,Entity coverage row for secure AI development with controlled near miss.
expanded_train_v2,EXPAND_S0535,entity_focus,ENTITY_COVERAGE,expanded_entity_0535.md,Future corpora should include paired rows that separate LLM application security from route extraction.,NEXT_STEP,ENTITY_NEAR_MISS,LLM application security; route extraction; audit trail,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for LLM application security with controlled near miss.
expanded_train_v2,EXPAND_S0536,entity_focus,ENTITY_COVERAGE,expanded_entity_0536.md,"In one release review, a reviewer accepted AI safety evaluation but sent benchmark back for a second check. The nearby phrase mentions answer support only as a contrast, not the main label.",EXAMPLE,ENTITY_NEAR_MISS,AI safety evaluation; benchmark; answer support,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for AI safety evaluation with controlled near miss.
expanded_train_v2,EXPAND_S0537,entity_focus,ENTITY_COVERAGE,expanded_entity_0537.md,The project note records why model release governance and evaluation appear together in the benchmark context.,BACKGROUND,ENTITY_NEAR_MISS,model release governance; evaluation; RouteMap,DESCRIPTIVE,sets_context,MAYBE,EASY,Entity coverage row for model release governance with controlled near miss.
expanded_train_v2,EXPAND_S0538,entity_focus,ENTITY_COVERAGE,expanded_entity_0538.md,privacy should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,ENTITY_NEAR_MISS,privacy; human review; controls,ACTIVE,asserts,YES,HARD,Entity coverage row for privacy with controlled near miss.
expanded_train_v2,EXPAND_S0539,entity_focus,ENTITY_COVERAGE,expanded_entity_0539.md,consent boundary names the boundary where evidence selection becomes part of the route record.,DEFINE,ENTITY_NEAR_MISS,consent boundary; evidence selection; risk management,DESCRIPTIVE,defines,YES,MEDIUM,Entity coverage row for consent boundary with controlled near miss.
expanded_train_v2,EXPAND_S0540,entity_focus,ENTITY_COVERAGE,expanded_entity_0540.md,The workflow compares permission boundary against tool-use security and records the selected evidence in the audit trail.,METHOD,ENTITY_NEAR_MISS,permission boundary; tool-use security; source context,ACTIVE,recommends,YES,HARD,Entity coverage row for permission boundary with controlled near miss.
expanded_train_v2,EXPAND_S0541,entity_focus,ENTITY_COVERAGE,expanded_entity_0541.md,"The benchmark output reports that retrieval trace was selected more consistently than incident response. The nearby phrase mentions mismatch review only as a contrast, not the main label.",RESULT,ENTITY_NEAR_MISS,retrieval trace; incident response; RouteMap,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Entity coverage row for retrieval trace with controlled near miss.
expanded_train_v2,EXPAND_S0542,entity_focus,ENTITY_COVERAGE,expanded_entity_0542.md,route provenance alone is insufficient when agent memory is absent from the retrieved passage.,LIMITATION,ENTITY_NEAR_MISS,route provenance; agent memory; gold labels,LIMITED,limits,YES,EASY,Entity coverage row for route provenance with controlled near miss.
expanded_train_v2,EXPAND_S0543,entity_focus,ENTITY_COVERAGE,expanded_entity_0543.md,A follow-up evaluation should add harder examples where RouteMap nearly overlaps with audit trail.,NEXT_STEP,ENTITY_NEAR_MISS,RouteMap; audit trail; RouteMap segment,ACTIVE,proposes_next_test,YES,HARD,Entity coverage row for RouteMap with controlled near miss.
expanded_train_v2,EXPAND_S0544,entity_focus,ENTITY_COVERAGE,expanded_entity_0544.md,"During an incident drill, the audit trail links route extraction to one passage and answer support to another.",EXAMPLE,ENTITY_NEAR_MISS,route extraction; answer support; secure AI development,DESCRIPTIVE,gives_example,YES,MEDIUM,Entity coverage row for route extraction with controlled near miss.
expanded_train_v2,EXPAND_S0553,entity_focus,ENTITY_COVERAGE,expanded_entity_0553.md,A policy context page introduces answer support vocabulary before any substantive extraction claim is made.,BACKGROUND,ENTITY_NEAR_MISS,answer support; LLM application security; RouteMap,DESCRIPTIVE,sets_context,MAYBE,HARD,Entity coverage row for answer support with controlled near miss.
expanded_train_v2,EXPAND_S0554,entity_focus,ENTITY_COVERAGE,expanded_entity_0554.md,policy context improves RouteMap reliability only when AI safety evaluation remains visible to downstream reviewers.,CLAIM,ENTITY_NEAR_MISS,policy context; AI safety evaluation; route extraction,ACTIVE,asserts,YES,MEDIUM,Entity coverage row for policy context with controlled near miss.
expanded_train_v2,EXPAND_S0555,entity_focus,ENTITY_COVERAGE,expanded_entity_0555.md,"In this benchmark, controls denotes the label used for passages that carry model release governance.",DEFINE,ENTITY_NEAR_MISS,controls; model release governance; benchmark,DESCRIPTIVE,defines,YES,HARD,Entity coverage row for controls with controlled near miss.
expanded_train_v2,EXPAND_S0556,entity_focus,ENTITY_COVERAGE,expanded_entity_0556.md,"RouteMap processing links risk management to privacy, validates the label, and preserves the reviewer note. The nearby phrase mentions evaluation only as a contrast, not the main label.",METHOD,ENTITY_NEAR_MISS,risk management; privacy; evaluation,ACTIVE,recommends,YES,MEDIUM,Entity coverage row for risk management with controlled near miss.
expanded_train_v2,EXPAND_S0557,entity_focus,ENTITY_COVERAGE,expanded_entity_0557.md,The evaluation run recovered source context but missed consent boundary in several hard boundary rows.,RESULT,ENTITY_NEAR_MISS,source context; consent boundary; RouteMap,DESCRIPTIVE,reports_usefulness,YES,EASY,Entity coverage row for source context with controlled near miss.
expanded_train_v2,EXPAND_S0558,entity_focus,ENTITY_COVERAGE,expanded_entity_0558.md,The route remains ambiguous unless mismatch review and permission boundary are both visible to human review.,LIMITATION,ENTITY_NEAR_MISS,mismatch review; permission boundary; evidence selection,LIMITED,limits,YES,HARD,Entity coverage row for mismatch review with controlled near miss.
expanded_train_v2,EXPAND_S0559,entity_focus,ENTITY_COVERAGE,expanded_entity_0559.md,Future corpora should include paired rows that separate gold labels from retrieval trace.,NEXT_STEP,ENTITY_NEAR_MISS,gold labels; retrieval trace; tool-use security,ACTIVE,proposes_next_test,YES,MEDIUM,Entity coverage row for gold labels with controlled near miss.
expanded_train_v2,EXPAND_S0560,entity_focus,ENTITY_COVERAGE,expanded_entity_0560.md,"In one release review, a reviewer accepted RouteMap segment but sent route provenance back for a second check.",EXAMPLE,ENTITY_NEAR_MISS,RouteMap segment; route provenance; incident response,DESCRIPTIVE,gives_example,YES,HARD,Entity coverage row for RouteMap segment with controlled near miss.
