segment_id,dataset_family,boundary_pair,title,text,gold_role,contrast_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevant,difficulty,notes
EXPAND_S0091,boundary_pair,RESULT vs CLAIM,expanded_boundary_0091.md,A route-aware system loses answer support when evaluation is separated from route extraction.,CLAIM,RESULT,evaluation; route extraction; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0092,boundary_pair,RESULT vs CLAIM,expanded_boundary_0092.md,human review should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,RESULT,human review; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0093,boundary_pair,RESULT vs CLAIM,expanded_boundary_0093.md,evidence selection improves RouteMap reliability only when incident response remains visible to downstream reviewers.,CLAIM,RESULT,evidence selection; incident response; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0094,boundary_pair,RESULT vs CLAIM,expanded_boundary_0094.md,A route-aware system loses answer support when tool-use security is separated from answer support.,CLAIM,RESULT,tool-use security; answer support; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0095,boundary_pair,RESULT vs CLAIM,expanded_boundary_0095.md,incident response should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,RESULT,incident response; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0096,boundary_pair,RESULT vs CLAIM,expanded_boundary_0096.md,agent memory improves RouteMap reliability only when gold labels remains visible to downstream reviewers.,CLAIM,RESULT,agent memory; gold labels; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0097,boundary_pair,RESULT vs CLAIM,expanded_boundary_0097.md,A route-aware system loses answer support when audit trail is separated from LLM application security.,CLAIM,RESULT,audit trail; LLM application security; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0098,boundary_pair,RESULT vs CLAIM,expanded_boundary_0098.md,answer support should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,RESULT,answer support; privacy; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0099,boundary_pair,RESULT vs CLAIM,expanded_boundary_0099.md,policy context improves RouteMap reliability only when retrieval trace remains visible to downstream reviewers.,CLAIM,RESULT,policy context; retrieval trace; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0100,boundary_pair,RESULT vs CLAIM,expanded_boundary_0100.md,A route-aware system loses answer support when controls is separated from route extraction.,CLAIM,RESULT,controls; route extraction; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than RESULT for the RESULT vs CLAIM boundary.
EXPAND_S0101,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0101.md,A policy context page introduces risk management vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,risk management; human review; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0102,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0102.md,A source packet frames source context alongside incident response so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,source context; incident response,DESCRIPTIVE,sets_context,MAYBE,EASY,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0103,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0103.md,The project note records why mismatch review and answer support appear together in the benchmark context.,BACKGROUND,CLAIM,mismatch review; answer support; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0104,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0104.md,A policy context page introduces gold labels vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,gold labels; risk management; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0105,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0105.md,A source packet frames RouteMap segment alongside gold labels so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,RouteMap segment; gold labels; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0106,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0106.md,The project note records why secure AI development and LLM application security appear together in the benchmark context.,BACKGROUND,CLAIM,secure AI development; LLM application security; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0107,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0107.md,A policy context page introduces LLM application security vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,LLM application security; privacy; source context,DESCRIPTIVE,sets_context,MAYBE,EASY,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0108,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0108.md,A source packet frames AI safety evaluation alongside retrieval trace so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,AI safety evaluation; retrieval trace; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0109,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0109.md,The project note records why model release governance and route extraction appear together in the benchmark context.,BACKGROUND,CLAIM,model release governance; route extraction; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0110,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0110.md,A policy context page introduces privacy vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,privacy; human review; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0111,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0111.md,A source packet frames consent boundary alongside incident response so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,consent boundary; incident response; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0112,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0112.md,The project note records why permission boundary and answer support appear together in the benchmark context.,BACKGROUND,CLAIM,permission boundary; answer support; source context,DESCRIPTIVE,sets_context,MAYBE,EASY,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0113,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0113.md,A policy context page introduces retrieval trace vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,retrieval trace; risk management; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0114,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0114.md,A source packet frames route provenance alongside gold labels so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,route provenance; gold labels; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0115,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0115.md,The project note records why RouteMap and LLM application security appear together in the benchmark context.,BACKGROUND,CLAIM,RouteMap; LLM application security; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0116,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0116.md,A policy context page introduces route extraction vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,route extraction; privacy; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0117,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0117.md,A source packet frames benchmark alongside retrieval trace so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,benchmark; retrieval trace; source context,DESCRIPTIVE,sets_context,MAYBE,EASY,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0118,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0118.md,The project note records why evaluation and route extraction appear together in the benchmark context.,BACKGROUND,CLAIM,evaluation; route extraction; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0119,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0119.md,A policy context page introduces human review vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,human review; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0120,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0120.md,A source packet frames evidence selection alongside incident response so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,evidence selection; incident response; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0121,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0121.md,The project note records why tool-use security and answer support appear together in the benchmark context.,BACKGROUND,CLAIM,tool-use security; answer support; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0122,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0122.md,A policy context page introduces incident response vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,incident response; risk management; source context,DESCRIPTIVE,sets_context,MAYBE,EASY,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0123,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0123.md,A source packet frames agent memory alongside gold labels so reviewers can place the passage before judging its route label.,BACKGROUND,CLAIM,agent memory; gold labels; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0124,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0124.md,The project note records why audit trail and LLM application security appear together in the benchmark context.,BACKGROUND,CLAIM,audit trail; LLM application security; source context,DESCRIPTIVE,sets_context,MAYBE,MEDIUM,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0125,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0125.md,A policy context page introduces answer support vocabulary before any substantive extraction claim is made.,BACKGROUND,CLAIM,answer support; privacy; source context,DESCRIPTIVE,sets_context,MAYBE,HARD,Intended as BACKGROUND rather than CLAIM for the BACKGROUND vs CLAIM boundary.
EXPAND_S0126,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0126.md,policy context improves RouteMap reliability only when retrieval trace remains visible to downstream reviewers.,CLAIM,BACKGROUND,policy context; retrieval trace; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0127,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0127.md,A route-aware system loses answer support when controls is separated from route extraction.,CLAIM,BACKGROUND,controls; route extraction; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0128,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0128.md,risk management should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,BACKGROUND,risk management; human review,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0129,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0129.md,source context improves RouteMap reliability only when incident response remains visible to downstream reviewers.,CLAIM,BACKGROUND,source context; incident response; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0130,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0130.md,A route-aware system loses answer support when mismatch review is separated from answer support.,CLAIM,BACKGROUND,mismatch review; answer support; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0131,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0131.md,gold labels should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,BACKGROUND,gold labels; risk management,ACTIVE,asserts,YES,HARD,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0132,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0132.md,RouteMap segment improves RouteMap reliability only when gold labels remains visible to downstream reviewers.,CLAIM,BACKGROUND,RouteMap segment; gold labels; risk management,ACTIVE,asserts,YES,EASY,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0133,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0133.md,A route-aware system loses answer support when secure AI development is separated from LLM application security.,CLAIM,BACKGROUND,secure AI development; LLM application security; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
EXPAND_S0134,boundary_pair,BACKGROUND vs CLAIM,expanded_boundary_0134.md,LLM application security should be treated as evidence for route quality rather than as decorative metadata.,CLAIM,BACKGROUND,LLM application security; privacy; risk management,ACTIVE,asserts,YES,MEDIUM,Intended as CLAIM rather than BACKGROUND for the BACKGROUND vs CLAIM boundary.
